Date,LKOH,GAZP,SBER,TATN,NVTK,Index
2014-01-06,1990.2,135.24,98.91,200.4,393.11,693.7461321601824
2014-01-08,1959.1,137.05,98.19,197.12,389.79,684.3926632364098
2014-01-09,1979.1,138.71,98.0,199.11,385.7,690.4557416007735
2014-01-10,1991.6,139.78,99.2,199.69,387.35,694.8670790542714
2014-01-13,2001.1,138.89,100.25,201.5,396.8,698.6579357604764
2014-01-14,1980.0,137.4,99.24,197.2,399.0,691.6105865002066
2014-01-15,1999.9,137.39,100.77,198.41,400.4,698.0040388828701
2014-01-16,1979.6,137.3,100.65,198.05,394.1,691.4784063865883
2014-01-17,1978.4,137.2,101.17,199.5,400.2,691.920519786639
2014-01-20,1998.5,139.75,101.96,199.19,405.12,699.020264129348
2014-01-21,2000.5,145.71,102.2,200.39,405.8,701.456567999085
2014-01-22,2001.4,146.15,102.17,199.2,405.1,701.6365212865608
2014-01-23,1978.1,145.8,101.7,201.07,416.0,695.8277138889595
2014-01-24,1956.9,146.7,99.7,198.0,408.68,688.4629235902652
2014-01-27,1961.9,147.79,97.78,197.36,406.0,689.4355410922474
2014-01-28,1973.3,147.43,97.36,193.79,391.3,690.8687801205467
2014-01-29,1960.0,147.8,95.98,197.14,389.98,687.0325265017393
2014-01-30,1997.9,147.29,95.8,199.21,390.98,698.1534456398838
2014-01-31,1989.0,145.05,94.7,195.49,393.45,694.5061625565406
2014-02-03,1966.8,141.57,94.66,192.62,388.51,686.3765256483042
2014-02-04,1970.1,140.9,94.07,188.96,386.7,686.4475791946697
2014-02-05,1965.0,141.9,95.45,193.09,395.52,686.7971980402593
2014-02-06,1969.1,143.62,96.62,199.59,400.47,689.8819679421882
2014-02-07,1975.1,146.56,96.53,201.89,407.84,693.2866235120739
2014-02-10,1988.1,146.83,95.47,203.32,403.81,696.6776209208413
2014-02-11,2015.5,147.5,96.12,207.49,409.65,705.9273543384356
2014-02-12,2028.2,148.44,96.84,212.66,415.25,711.09511556755
2014-02-13,2023.0,145.97,95.5,210.2,410.27,707.8914154927302
2014-02-14,2039.3,149.0,96.65,212.12,417.43,714.5475096606151
2014-02-17,2049.0,151.22,97.49,213.12,416.13,718.1594848317861
2014-02-18,2040.7,153.0,96.62,213.77,413.27,715.844757221053
2014-02-19,2029.1,147.46,94.9,214.11,413.0,710.5845059603669
2014-02-20,2042.0,148.17,94.63,209.29,409.0,713.569784104413
2014-02-21,2030.9,149.18,95.0,211.84,407.5,710.8654180008187
2014-02-24,2030.3,149.1,94.69,214.5,411.0,711.1925351314947
2014-02-25,2010.9,146.2,94.17,209.48,417.02,704.6297252447548
2014-02-26,2009.0,143.5,92.29,209.41,420.0,703.145294670333
2014-02-27,2002.0,140.54,90.12,208.5,414.81,699.238740173911
2014-02-28,1963.0,140.0,91.16,211.19,411.09,688.0141342854176
2014-03-03,1817.2,121.04,77.57,205.67,346.69,631.1241289707984
2014-03-04,1899.7,129.39,81.55,207.5,377.93,661.1766738177964
2014-03-05,1920.0,125.62,81.46,204.92,377.23,665.677520866922
2014-03-06,1890.0,124.2,80.24,204.42,369.89,655.6080851057798
2014-03-07,1959.5,124.0,79.99,205.99,361.16,675.0547428985394
2014-03-11,1938.4,121.04,76.57,203.34,351.53,666.1786407541132
2014-03-12,1888.5,119.01,72.46,196.0,343.21,648.6327738515292
2014-03-13,1842.0,118.5,69.84,189.75,332.91,632.7928085001405
2014-03-14,1882.0,117.87,71.75,188.0,310.5,642.5412573233303
2014-03-17,1897.1,120.3,76.97,194.29,328.56,651.1077964499651
2014-03-18,1914.7,127.0,81.43,197.52,360.81,662.2611182772772
2014-03-19,1886.0,125.55,80.83,191.98,356.78,652.4425488376467
2014-03-20,1892.0,126.13,79.5,193.01,359.0,654.3214905636388
2014-03-21,1910.0,125.0,78.47,195.63,328.0,656.5782951843387
2014-03-24,1869.4,123.6,78.29,188.18,330.26,643.7617111455904
2014-03-25,1879.5,127.93,81.85,190.97,340.17,649.8922107276197
2014-03-26,1920.0,133.0,82.56,194.87,354.0,664.8049675303954
2014-03-27,1909.0,130.83,79.88,197.7,341.37,659.5938473601309
2014-03-28,1906.0,132.9,81.47,199.0,342.75,659.9323800047209
2014-03-31,1960.0,135.5,83.8,200.0,351.0,677.6814294779525
2014-04-01,1965.6,135.89,83.88,201.14,353.0,679.7291333345082
2014-04-02,1954.0,134.9,82.67,199.5,348.89,675.2669022098779
2014-04-03,1954.0,134.5,81.51,198.9,347.0,674.6463913690719
2014-04-04,1966.0,137.47,82.98,204.15,350.56,680.172293573302
2014-04-07,1920.0,133.99,79.95,203.0,337.0,663.8566362080117
2014-04-08,1920.0,133.25,79.41,209.02,340.39,664.4852612061994
2014-04-09,1900.0,132.31,78.85,212.63,342.64,658.8921855696062
2014-04-10,1914.3,134.82,79.9,219.0,345.0,664.8780109716813
2014-04-11,1898.1,134.0,79.75,217.0,346.0,659.7904689882736
2014-04-14,1880.0,131.0,78.35,213.8,339.5,652.4759240205642
2014-04-15,1850.0,127.75,75.2,209.1,333.15,641.0661708789655
2014-04-16,1865.0,129.0,76.13,208.0,339.55,646.4125795590285
2014-04-17,1872.0,129.82,76.89,208.5,340.0,648.9419797674263
2014-04-18,1899.9,133.9,78.82,211.99,350.0,659.8537514357411
2014-04-21,1889.0,132.68,77.62,209.25,347.01,655.5108013658964
2014-04-22,1873.4,131.7,76.3,209.36,343.95,650.1494840629412
2014-04-23,1880.1,130.5,75.56,209.75,341.0,651.374853648449
2014-04-24,1856.7,126.69,73.21,208.51,326.99,641.6379760568173
2014-04-25,1838.0,125.4,69.91,205.78,333.0,635.2879413727256
2014-04-28,1865.0,128.12,73.39,207.33,338.0,645.3002562034438
2014-04-29,1889.3,128.3,72.8,206.89,342.74,652.6130534492066
2014-04-30,1880.1,128.77,72.5,203.39,341.4,649.4968864145042
2014-05-02,1884.1,127.0,72.22,201.93,341.54,649.9621923583796
2014-05-05,1866.0,126.0,71.99,202.0,338.5,644.1331820643868
2014-05-06,1878.9,129.49,74.1,204.68,346.94,650.3563372499912
2014-05-07,1919.0,134.1,78.5,210.34,369.99,666.9225251248732
2014-05-08,1942.8,135.63,78.8,209.58,365.0,673.7894129108547
2014-05-12,1950.0,135.71,79.08,210.87,368.5,676.4129929602641
2014-05-13,1931.3,138.46,80.15,209.88,366.25,671.6886951711934
2014-05-14,1910.9,139.87,81.38,213.91,364.2,666.7209559839157
2014-05-15,1890.0,141.15,80.04,209.18,361.2,659.8983984529185
2014-05-16,1919.0,144.29,79.2,209.0,365.5,669.3011914138548
2014-05-19,1938.0,148.05,81.62,213.51,371.8,677.4568112186487
2014-05-20,1979.0,145.35,82.31,218.0,376.11,689.6526238699694
2014-05-21,1995.0,146.58,83.59,221.32,389.0,696.4209461322549
2014-05-22,1965.2,144.78,83.26,221.0,387.71,687.0694031288479
2014-05-23,1957.0,144.3,85.83,217.94,386.5,684.744918296678
2014-05-26,1972.0,145.8,86.87,219.22,388.54,690.069163469551
2014-05-27,1930.3,142.4,84.33,210.79,372.99,674.1639292164033
2014-05-28,1944.9,141.3,84.95,210.97,378.09,678.7138344011807
2014-05-29,1977.7,144.2,85.65,210.2,381.57,689.3915925316857
2014-05-30,1968.0,141.7,84.5,202.1,370.0,683.7258332038303
2014-06-02,2037.0,144.11,85.91,208.6,386.8,706.8988593379468
2014-06-03,2050.0,144.19,86.84,210.6,387.79,711.222016114448
2014-06-04,2047.0,144.04,87.81,210.47,382.15,710.0431030814684
2014-06-05,2035.0,142.75,87.43,208.79,392.56,706.8439466907483
2014-06-06,2030.6,143.97,89.0,209.55,403.17,707.2855419517088
2014-06-09,2025.0,144.4,88.89,207.63,405.93,705.7793183745827
2014-06-10,2061.4,144.75,88.99,211.0,401.37,716.4254384886466
2014-06-11,2097.9,146.4,89.0,213.0,400.7,727.6160358695188
2014-06-16,2149.0,145.2,84.85,219.25,407.99,742.4203530379992
2014-06-17,2130.0,144.77,83.8,222.77,408.34,736.9603329510337
2014-06-18,2126.9,145.0,83.77,224.7,414.5,736.8650697834048
2014-06-19,2112.1,145.2,84.8,224.64,416.95,733.0855621264533
2014-06-20,2100.0,145.6,84.16,223.63,419.63,729.6516163435854
2014-06-23,2082.6,147.17,83.68,225.95,421.43,725.3267257890338
2014-06-24,2099.1,153.25,86.5,229.82,427.45,733.3852708283745
2014-06-25,2037.4,149.26,84.4,224.92,417.5,712.5069428328975
2014-06-26,2028.6,147.44,84.1,221.14,415.28,708.7820219246823
2014-06-27,2021.0,149.39,84.33,222.48,418.0,707.5449028628319
2014-06-30,2036.0,148.96,84.5,221.88,420.0,711.9262698887513
2014-07-01,2063.9,148.97,84.07,222.0,413.4,719.351607945528
2014-07-02,2110.0,151.95,85.79,228.45,417.11,734.9716465763321
2014-07-03,2089.9,152.3,85.34,226.56,413.14,728.5759928690878
2014-07-04,2062.9,149.13,84.0,222.05,408.9,718.702090878658
2014-07-07,2113.0,150.31,85.49,229.2,413.0,735.0517344955535
2014-07-08,2122.9,151.43,85.11,230.5,412.0,738.1876774653199
2014-07-09,2104.9,150.4,85.2,228.0,410.3,732.2901433202765
2014-07-10,2093.2,148.79,84.47,225.91,400.23,727.1806537792769
2014-07-11,2105.0,148.15,84.55,228.89,400.0,730.7572759651167
2014-07-14,2016.5,147.5,83.55,231.0,393.0,704.3083205694822
2014-07-15,2018.0,146.52,83.09,222.37,401.0,704.1098274148793
2014-07-16,2050.8,142.5,83.78,224.0,400.1,712.8039990702875
2014-07-17,2004.8,140.0,81.5,219.88,378.0,695.8644663760159
2014-07-18,1990.0,139.26,80.27,216.96,374.1,690.4140572248714
2014-07-21,1940.0,136.01,76.56,215.28,364.87,673.1534346801905
2014-07-22,1970.0,137.75,78.3,220.2,368.0,683.557570155004
2014-07-23,1980.5,136.29,77.45,220.72,365.57,685.8472345605268
2014-07-24,2005.0,136.9,76.87,224.9,358.0,692.776147322724
2014-07-25,1976.7,135.12,75.16,224.48,354.15,683.2955827983685
2014-07-28,1957.0,132.0,72.82,217.2,350.0,675.010107653896
2014-07-29,1975.0,131.31,73.2,218.48,355.74,680.77487162324
2014-07-30,2005.3,133.4,73.68,216.25,365.03,690.8000261876081
2014-07-31,2000.9,132.0,73.6,212.9,365.5,688.7986815384879
2014-08-01,1995.3,131.5,72.37,211.9,363.5,686.4571021026162
2014-08-04,1984.9,129.5,72.75,215.0,366.6,683.6074055543537
2014-08-05,1957.0,126.57,71.6,209.75,355.35,672.8923125707153
2014-08-06,1929.8,124.7,69.0,209.5,351.15,663.478251682531
2014-08-07,1932.7,126.92,68.5,208.2,357.2,665.1782186921573
2014-08-08,1928.3,126.55,70.7,208.33,363.2,664.8740590858433
2014-08-11,1951.0,128.61,74.3,214.3,370.54,674.1826159679127
2014-08-12,1959.0,128.52,73.4,216.0,373.48,676.70188114282
2014-08-13,1978.2,130.9,74.79,220.7,375.53,683.9444526600965
2014-08-14,1999.9,131.8,75.17,221.8,384.98,691.5130812937578
2014-08-15,2020.1,132.95,75.37,222.64,390.99,698.3426927463682
2014-08-18,2040.0,134.21,75.09,223.4,389.17,704.3086333115649
2014-08-19,2062.4,135.8,75.95,223.8,392.5,711.7735147035777
2014-08-20,2080.0,136.37,76.7,228.15,391.26,717.5840295018837
2014-08-21,2089.5,135.96,78.14,234.31,400.51,722.0620226672122
2014-08-22,2084.6,135.0,78.45,229.75,389.5,718.9974510618648
2014-08-25,2085.3,136.1,78.46,232.23,392.6,720.0426665282735
2014-08-26,2069.5,135.28,77.62,232.8,387.25,714.6349210046486
2014-08-27,2096.5,135.51,77.93,233.8,383.0,722.3401184189146
2014-08-28,2083.0,133.8,74.59,232.75,375.05,716.3462754678753
2014-08-29,2055.0,131.95,73.21,228.0,368.0,706.2577552461884
2014-09-01,2034.9,132.32,73.68,227.3,367.38,700.5138969601754
2014-09-02,2042.1,133.32,73.76,229.5,373.8,703.6911836573798
2014-09-03,2115.0,138.26,78.5,235.45,398.0,730.0692734892141
2014-09-04,2131.5,138.15,79.39,240.98,396.51,735.5202141832699
2014-09-05,2163.0,139.0,80.25,242.7,405.17,746.0327504296914
2014-09-08,2153.3,139.0,78.69,246.19,402.1,742.9598762525139
2014-09-09,2163.6,139.02,79.41,244.26,400.25,745.7522517377159
2014-09-10,2163.0,139.2,78.67,240.55,403.5,745.3198177570747
2014-09-11,2149.2,136.65,76.3,234.55,392.5,738.4367663248661
2014-09-12,2163.1,137.56,76.65,234.9,400.55,743.5351525143715
2014-09-15,2174.9,136.0,75.63,239.67,401.5,746.8964951544654
2014-09-16,2185.0,138.56,77.6,239.0,413.0,751.9194114307122
2014-09-17,2141.5,137.0,78.66,239.87,401.69,738.2593692250152
2014-09-18,2130.0,138.2,77.98,237.21,396.8,734.3649110760073
2014-09-19,2071.0,135.99,77.4,230.89,395.0,715.6705736227723
2014-09-22,2050.0,135.05,76.0,227.65,393.59,708.5087810010825
2014-09-23,2049.6,136.5,77.68,235.6,403.01,710.8890631352526
2014-09-24,2059.1,137.8,79.05,237.5,404.48,714.6641783152593
2014-09-25,2043.5,136.92,78.01,235.75,408.0,709.7646513761866
2014-09-26,2064.9,137.11,77.6,235.97,409.0,716.0309458261609
2014-09-29,2007.9,135.77,76.7,231.75,403.42,697.976276930834
2014-09-30,2015.0,137.9,75.52,232.0,408.77,700.8144028290409
2014-10-01,1993.5,137.26,74.26,230.0,404.43,693.5047409869175
2014-10-02,1964.0,134.25,73.15,225.95,398.49,682.9081711217713
2014-10-03,1990.0,135.8,73.77,226.0,401.49,691.2801544033425
2014-10-06,2042.0,138.9,76.33,235.75,408.54,709.50191287412
2014-10-07,2007.6,137.1,75.32,235.75,408.25,698.7737956822174
2014-10-08,1976.0,134.61,73.8,230.95,404.75,687.7382607010322
2014-10-09,1980.0,135.64,73.65,228.05,406.69,688.9874462486993
2014-10-10,1925.1,133.21,73.5,226.0,400.0,671.5732074181018
2014-10-13,1978.0,135.25,74.26,230.0,409.0,688.867049186647
2014-10-14,2005.4,135.5,74.55,229.45,418.95,697.7522216334539
2014-10-15,1980.0,134.5,73.08,224.9,412.5,688.698887687488
2014-10-16,1955.0,132.41,71.12,219.7,411.51,679.7514813881718
2014-10-17,1986.6,134.6,73.15,224.45,419.64,691.2272217963368
2014-10-20,1978.0,134.1,72.25,222.5,416.0,687.8487593784878
2014-10-21,1990.0,134.0,72.5,221.5,407.97,690.5526463857618
2014-10-22,1964.9,133.5,71.82,219.4,404.5,682.4427923293749
2014-10-23,1932.3,133.5,71.59,220.75,411.91,673.729904747246
2014-10-24,1948.5,133.99,72.49,221.0,411.47,678.766364409983
2014-10-27,1991.9,134.07,72.9,224.15,419.9,692.5494342637664
2014-10-28,2014.0,135.75,73.9,228.0,418.0,699.9118512203136
2014-10-29,2042.5,138.5,74.05,242.3,427.97,711.3970884002186
2014-10-30,2055.0,139.5,74.98,244.55,430.5,715.9847923122493
2014-10-31,2120.0,141.5,76.23,259.8,442.05,738.3584814207911
2014-11-03,2117.0,143.39,76.29,257.25,439.73,737.5296107221241
2014-11-05,2127.7,143.2,75.65,249.0,439.95,739.5327559311805
2014-11-06,2132.7,144.1,75.05,253.15,426.12,740.3346095026627
2014-11-07,2126.5,144.5,75.69,255.5,429.56,739.3593501059726
2014-11-10,2139.9,145.22,77.78,257.5,445.1,745.5181532249354
2014-11-11,2125.1,143.71,77.34,260.05,455.36,741.8874218266469
2014-11-12,2126.0,143.57,76.32,253.95,451.25,740.8316568479187
2014-11-13,2083.6,141.84,74.03,247.4,442.0,725.9897925755155
2014-11-14,2084.0,142.49,74.15,249.4,455.01,727.6621310786245
2014-11-17,2085.0,142.67,73.97,254.2,458.99,728.8327808466761
2014-11-18,2132.3,143.2,75.21,250.35,462.02,742.8271731917022
2014-11-19,2180.0,143.98,73.9,252.0,456.1,756.2138419288176
2014-11-20,2230.0,144.48,73.63,260.5,459.49,772.0104884744328
2014-11-21,2280.4,145.01,74.39,252.2,458.01,785.9033320498099
2014-11-24,2261.3,144.7,74.4,249.5,450.51,779.3351783721041
2014-11-25,2259.1,144.13,74.11,245.75,449.98,778.0131299617352
2014-11-26,2280.0,145.5,73.85,248.5,446.76,784.4014662496278
2014-11-27,2295.0,143.19,73.04,253.95,458.28,789.5334476249469
2014-11-28,2291.7,142.86,72.25,248.65,460.0,787.8601073200576
2014-12-01,2418.1,144.1,73.79,260.0,478.0,828.0286449116963
2014-12-02,2449.9,144.91,71.64,257.85,466.9,835.7399831284558
2014-12-03,2573.0,146.23,72.0,258.5,474.9,872.6356204797694
2014-12-04,2490.1,144.5,71.04,254.3,465.0,846.5797937641858
2014-12-05,2391.1,140.5,68.6,242.4,440.2,812.7393146372161
2014-12-08,2355.0,135.05,65.3,238.7,414.8,797.3858497964153
2014-12-09,2318.0,135.24,66.26,243.75,420.6,788.0066306577539
2014-12-10,2296.0,136.09,67.77,242.0,428.0,782.6756795602158
2014-12-11,2223.4,134.01,65.95,235.6,424.7,759.6331157188314
2014-12-12,2292.3,134.49,64.2,231.5,431.0,779.4050993389505
2014-12-15,2264.0,130.29,60.13,221.85,438.0,768.6225192963856
2014-12-16,2359.0,131.4,53.5,225.4,460.0,797.1532151606231
2014-12-17,2263.0,131.0,59.9,210.65,454.9,768.7008563801347
2014-12-18,2370.0,137.0,62.91,224.5,476.0,805.4317592095605
2014-12-19,2300.0,138.7,61.44,214.1,445.0,781.3968884589958
2014-12-22,2363.5,136.49,58.6,219.5,438.5,798.5492994572145
2014-12-23,2260.0,133.4,54.0,214.1,420.6,764.4419154431088
2014-12-24,2236.0,134.28,55.0,219.65,418.5,758.3952653956268
2014-12-25,2205.7,134.8,58.7,225.35,413.0,750.8028861143079
2014-12-26,2264.0,134.6,57.13,238.2,417.0,769.0340612511088
2014-12-29,2298.9,135.5,54.51,246.45,451.5,782.667014084497
2014-12-30,2225.0,130.31,54.9,228.5,434.6,756.4890409730275
2015-01-05,2295.0,133.95,56.37,238.0,455.5,780.9858104650386
2015-01-06,2345.0,138.92,58.28,228.75,476.7,798.1062471360683
2015-01-08,2572.0,146.46,65.7,245.0,483.0,870.0892651452025
2015-01-09,2461.0,141.7,63.1,234.05,475.1,834.1006595339735
2015-01-12,2477.0,140.22,62.9,228.25,470.7,837.2683008716277
2015-01-13,2522.0,142.64,60.31,234.7,489.4,852.6736332521821
2015-01-14,2588.0,146.3,60.05,244.55,497.9,874.556026493574
2015-01-15,2618.9,147.0,61.8,251.3,483.2,883.5949621561117
2015-01-16,2736.0,149.6,61.99,260.0,490.0,919.8394493089145
2015-01-19,2640.0,148.11,61.8,261.0,487.0,891.4121448328044
2015-01-20,2628.7,145.75,60.8,257.0,475.0,885.7720871851876
2015-01-21,2752.0,148.8,62.8,275.0,490.4,926.14992401008
2015-01-22,2820.0,151.5,64.35,287.3,523.7,951.2202782399207
2015-01-23,2849.0,152.83,64.45,297.95,512.0,960.1684103972887
2015-01-26,2864.9,148.0,60.49,285.65,504.0,960.4589345881643
2015-01-27,2925.1,150.9,61.2,297.9,505.5,980.3474012220945
2015-01-28,2865.2,147.7,60.63,289.0,488.0,959.4778267916723
2015-01-29,2845.2,145.0,60.5,280.1,480.4,951.2772449532149
2015-01-30,2789.9,143.82,61.5,270.15,460.0,932.299397443993
2015-02-02,2750.1,138.18,61.4,285.0,472.0,921.9002980672153
2015-02-03,2851.5,140.35,62.0,294.0,482.3,953.9148170400651
2015-02-04,2910.0,142.6,61.04,301.0,478.5,971.6886457902191
2015-02-05,2996.0,147.6,62.41,319.35,500.2,1002.2125615096735
2015-02-06,3120.1,151.6,64.31,335.5,522.2,1043.4236452212322
2015-02-09,3016.0,149.3,65.57,324.0,527.5,1012.1240749515501
2015-02-10,3000.0,149.31,65.0,320.55,520.0,1006.3169588658744
2015-02-11,3069.1,150.55,65.12,320.5,530.9,1027.6536870514171
2015-02-12,3120.0,157.7,67.21,340.0,539.5,1047.7452428286633
2015-02-13,3135.0,162.4,70.6,353.0,543.8,1055.994109885103
2015-02-16,3020.0,160.19,70.0,335.0,524.6,1018.2588392068692
2015-02-17,3010.0,159.2,72.45,338.6,522.7,1015.9212515960982
2015-02-18,3000.0,163.0,76.4,335.15,527.5,1015.0437699148694
2015-02-19,2994.8,160.9,73.78,343.3,529.2,1013.3807726548724
2015-02-20,2990.0,158.0,74.75,345.8,518.1,1010.754447496159
2015-02-24,3001.0,154.99,73.7,340.0,518.3,1012.2534706406698
2015-02-25,2933.4,150.7,74.2,326.6,506.7,989.1343155403154
2015-02-26,2935.0,151.65,75.95,327.55,499.3,989.741304587806
2015-02-27,2981.2,152.95,75.91,316.0,503.7,1002.5820277108387
2015-03-02,3027.2,155.5,76.2,330.95,512.2,1019.0643601638175
2015-03-03,3009.5,159.0,75.55,333.55,522.0,1015.8578827668554
2015-03-04,2955.0,154.0,72.31,319.0,512.7,995.5082743602076
2015-03-05,2915.0,154.8,72.7,313.4,512.4,983.5789474873487
2015-03-06,2800.0,152.12,73.25,298.2,498.7,946.7840231988357
2015-03-10,2699.0,148.05,69.8,283.65,485.0,912.7717783988011
2015-03-11,2726.9,145.99,70.68,285.9,482.0,920.5059144472805
2015-03-12,2733.9,144.7,70.79,284.85,471.8,921.2113609611515
2015-03-13,2659.0,141.8,67.87,277.95,461.7,896.3670649341672
2015-03-16,2666.0,139.75,65.57,272.0,466.0,897.0012317017589
2015-03-17,2689.0,139.7,64.65,271.45,460.0,902.8489790409931
2015-03-18,2735.0,140.25,65.26,281.45,464.0,917.9322323748156
2015-03-19,2689.8,136.81,64.9,288.45,447.0,903.1093757702715
2015-03-20,2710.0,136.0,67.0,294.25,453.0,910.4195155949052
2015-03-23,2679.9,134.61,65.0,282.5,434.8,897.9531171911574
2015-03-24,2709.7,137.15,65.6,281.0,429.4,906.7871780772132
2015-03-25,2697.3,134.9,64.8,277.5,430.3,902.0833453432147
2015-03-26,2623.0,132.2,62.85,269.5,418.0,877.3900638167468
2015-03-27,2577.0,134.88,61.0,267.0,416.5,863.9213541544078
2015-03-30,2657.0,137.0,63.01,278.9,432.0,890.8340670698838
2015-03-31,2705.0,138.9,62.88,287.0,432.0,906.123455867081
2015-04-01,2755.0,143.0,64.5,300.1,450.3,925.1544081122788
2015-04-02,2780.5,143.9,65.92,301.5,467.2,934.7584030178316
2015-04-03,2824.8,143.94,65.5,299.0,476.4,948.0328529297817
2015-04-06,2823.3,145.7,68.99,307.45,478.0,949.993307068214
2015-04-07,2790.0,146.2,69.6,305.5,474.4,940.0949337836005
2015-04-08,2755.0,147.27,69.4,303.0,470.6,929.5822918383169
2015-04-09,2707.8,148.1,72.0,297.95,465.5,915.7547363957083
2015-04-10,2634.9,148.0,71.5,297.2,463.6,894.2255018219538
2015-04-13,2617.0,148.8,74.1,303.0,477.2,891.7073670222906
2015-04-14,2559.0,144.4,74.05,301.0,462.9,872.2316418460158
2015-04-15,2595.0,150.1,76.49,303.05,480.7,886.5713852056168
2015-04-16,2580.0,152.4,76.5,313.0,493.0,885.0135370467136
2015-04-17,2576.0,149.3,72.5,292.2,504.8,880.774966140267
2015-04-20,2670.0,153.96,73.5,301.2,507.0,910.708540973746
2015-04-21,2728.2,155.35,75.24,304.5,523.3,930.1593214014596
2015-04-22,2639.5,150.8,73.9,295.85,505.1,900.3566132736852
2015-04-23,2592.0,150.15,75.8,304.45,499.6,887.3452500221517
2015-04-24,2645.0,153.89,75.75,297.0,498.9,902.8217417037565
2015-04-27,2662.0,152.05,75.2,306.8,496.4,907.9847270191442
2015-04-28,2644.9,152.79,75.7,309.9,495.4,903.6040821169005
2015-04-29,2610.0,152.5,75.2,296.75,499.0,892.1483893914433
2015-04-30,2645.6,153.5,76.9,292.35,494.0,902.230780005095
2015-05-05,2655.0,156.33,80.21,303.75,501.0,908.3908584241333
2015-05-06,2660.0,155.25,79.2,309.9,490.6,909.0783283509437
2015-05-07,2650.5,152.1,76.5,301.3,490.0,903.8169632502469
2015-05-08,2691.6,155.52,75.5,303.25,502.7,917.729459285455
2015-05-12,2698.6,154.2,75.19,308.85,502.7,919.9457598101707
2015-05-13,2620.0,151.74,75.24,303.2,501.4,895.7729386008906
2015-05-14,2610.1,151.8,74.31,298.55,500.9,892.1361780398886
2015-05-15,2595.0,152.98,75.05,296.7,504.1,888.3309124321152
2015-05-18,2550.0,151.9,75.36,293.75,502.0,874.5620257331013
2015-05-19,2530.0,149.85,73.35,294.95,495.5,867.2902329042646
2015-05-20,2481.1,146.35,71.6,294.15,494.7,851.5878878253528
2015-05-21,2523.0,147.16,73.25,297.85,508.6,865.9707948338848
2015-05-22,2537.0,148.8,74.35,302.6,512.4,871.5936371565858
2015-05-25,2502.2,146.69,74.46,297.3,506.8,859.8915254550242
2015-05-26,2508.0,145.25,74.67,292.0,515.7,861.4244131679995
2015-05-27,2541.8,147.66,74.23,297.0,524.4,873.0736577085702
2015-05-28,2563.8,146.11,73.6,300.8,528.5,879.6561597177546
2015-05-29,2461.3,139.0,73.5,280.2,522.5,845.2058589898182
2015-06-01,2447.5,139.4,72.65,290.4,525.1,842.4587936995886
2015-06-02,2515.0,140.75,73.92,294.25,536.3,864.0977269907743
2015-06-03,2480.3,140.71,71.72,293.25,539.4,853.6519852500768
2015-06-04,2525.0,140.2,71.25,297.0,538.2,866.6678096073078
2015-06-05,2570.0,142.4,70.61,300.9,541.9,880.9023455571102
2015-06-08,2551.9,142.66,69.17,292.0,541.2,874.3317611242517
2015-06-09,2606.0,146.17,70.21,294.95,547.3,892.0697326220354
2015-06-10,2551.3,145.6,71.51,294.6,543.9,876.0412374139142
2015-06-11,2506.9,145.4,72.55,296.9,543.5,863.5884968686487
2015-06-15,2481.7,144.95,71.8,298.25,550.9,856.7721298309281
2015-06-16,2500.3,146.0,73.5,298.3,546.9,862.5182178336775
2015-06-17,2475.0,147.6,72.81,296.25,545.0,855.0560453611673
2015-06-18,2476.0,147.15,72.98,295.3,540.0,854.7263552616682
2015-06-19,2474.4,147.15,71.56,290.4,547.1,853.993490214661
2015-06-22,2487.0,148.5,72.0,295.2,546.4,858.5860723789624
2015-06-23,2469.0,146.25,72.01,293.0,544.5,852.3559595126617
2015-06-24,2445.0,146.68,71.98,295.25,541.7,845.512291344921
2015-06-25,2406.0,143.7,71.42,291.35,531.1,831.9150482826394
2015-06-26,2401.7,145.18,70.6,296.55,546.5,832.7811623127648
2015-06-29,2408.0,143.59,70.2,294.95,549.9,834.2005271410951
2015-06-30,2469.9,145.85,72.35,296.5,557.7,854.1258499174265
2015-07-01,2429.2,145.5,71.0,294.8,560.6,841.9692758864561
2015-07-02,2455.0,145.8,70.54,297.85,550.0,848.832451176274
2015-07-03,2425.3,144.33,70.67,297.65,551.0,839.9230782031068
2015-07-06,2460.0,143.0,68.45,298.5,557.6,849.7513908993665
2015-07-07,2465.0,142.5,68.77,296.95,559.4,851.1292315015356
2015-07-08,2470.0,141.5,67.73,281.7,561.2,850.5289008017043
2015-07-09,2484.6,143.77,69.35,290.9,564.7,857.0872070847226
2015-07-10,2465.0,143.9,71.06,289.5,565.5,851.7713439008905
2015-07-13,2435.6,145.27,72.94,295.05,575.0,845.5139826223286
2015-07-14,2421.9,146.5,73.9,294.65,577.7,842.2981631573306
2015-07-15,2460.0,142.7,74.0,299.0,578.4,852.8839753684719
2015-07-16,2461.6,144.2,74.21,297.15,577.7,853.5380735788744
2015-07-17,2465.4,143.6,75.52,295.0,574.7,854.2982783880594
2015-07-20,2428.2,141.78,74.1,290.9,570.0,841.8172581122072
2015-07-21,2442.0,141.41,75.55,296.35,564.2,846.1680463165554
2015-07-22,2465.0,140.8,74.6,294.15,569.5,852.6578563131793
2015-07-23,2462.5,138.37,72.7,287.3,566.7,849.8162719321244
2015-07-24,2468.9,136.41,70.45,278.05,559.5,848.948691114026
